player_id,player_name,year,games,goals,npg,shots,assists,yellow_cards,red_cards,position,team_name,time
688,Ruben Loftus-Cheek,2020,6,1,1,5,0,1,0,F M S,Fulham,359
725,Ola Aina,2020,8,1,1,4,0,0,0,D,Fulham,720
3683,Ivan Cavaleiro,2020,10,1,0,13,0,1,0,F M S,Fulham,700
6835,Tom Cairney,2020,9,1,1,9,1,2,0,M S,Fulham,696
661,Josh Onomah,2020,2,0,0,0,0,0,0,M,Fulham,136
910,Harrison Reed,2020,8,0,0,3,1,2,0,M S,Fulham,553
1299,Mario Lemina,2020,7,0,0,1,0,0,0,M S,Fulham,255
2310,Alphonse Areola,2020,10,0,0,0,0,0,0,GK,Fulham,900
3304,Maxime Le Marchand,2020,2,0,0,1,0,2,0,D S,Fulham,118
4866,Aboubakar Kamara,2020,6,0,0,3,0,1,1,F M S,Fulham,238
5274,Michael Hector,2020,3,0,0,1,0,1,0,D,Fulham,242
5590,Tosin Adarabioyo,2020,7,0,0,4,0,1,0,D,Fulham,630
5973,Kenny Tete,2020,2,0,0,0,1,1,0,D,Fulham,128
6314,Joachim Andersen,2020,5,0,0,1,0,0,0,D,Fulham,450
6434,Franck Zambo,2020,11,0,0,12,2,1,0,M S,Fulham,832
6834,Joe Bryan,2020,6,0,0,3,0,1,0,D M S,Fulham,339
6840,Neeskens Kebano,2020,4,0,0,6,0,0,0,M S,Fulham,111
7077,Denis Odoi,2020,3,0,0,2,0,1,0,D,Fulham,270
7184,Tim Ream,2020,5,0,0,0,0,0,0,D,Fulham,450
8704,Marek Rodák,2020,1,0,0,0,0,0,0,GK,Fulham,90
8940,Antonee Robinson,2020,8,0,0,2,0,1,0,D M,Fulham,720
4105,Raúl Jiménez,2020,10,4,4,26,0,0,0,F,Wolverhampton Wanderers,824
6382,Pedro Neto,2020,11,3,3,18,2,0,0,F M S,Wolverhampton Wanderers,851
8291,Daniel Podence,2020,10,2,2,17,2,0,0,F M,Wolverhampton Wanderers,755
3491,Romain Saiss,2020,6,1,1,4,0,0,0,D,Wolverhampton Wanderers,519
6674,Rayan Ait Nouri,2020,4,1,1,4,0,0,0,D S,Wolverhampton Wanderers,274
900,Adama Traoré,2020,11,0,0,7,0,2,0,D F M S,Wolverhampton Wanderers,605
3422,João Moutinho,2020,10,0,0,4,0,2,0,M S,Wolverhampton Wanderers,633
5708,Fernando Marçal,2020,7,0,0,2,0,1,0,D S,Wolverhampton Wanderers,311
6163,Nélson Semedo,2020,9,0,0,6,0,0,0,D,Wolverhampton Wanderers,782
6849,Rui Patrício,2020,11,0,0,0,0,0,0,GK,Wolverhampton Wanderers,990
6850,Willy Boly,2020,11,0,0,4,0,1,0,D,Wolverhampton Wanderers,990
6851,Conor Coady,2020,10,0,0,0,0,2,0,D,Wolverhampton Wanderers,900
6853,Rúben Neves,2020,11,0,0,17,0,3,0,M S,Wolverhampton Wanderers,700
6856,Rúben Vinagre,2020,2,0,0,0,0,0,0,D S,Wolverhampton Wanderers,173
7236,Leander Dendoncker,2020,10,0,0,13,0,1,0,M S,Wolverhampton Wanderers,820
7332,Max Kilman,2020,7,0,0,3,1,1,0,D S,Wolverhampton Wanderers,542
8227,Oskar Buur,2020,1,0,0,0,0,0,0,S,Wolverhampton Wanderers,20
8351,Ki-Jana Hoever,2020,2,0,0,0,0,0,0,S,Wolverhampton Wanderers,28
8777,Vitinha,2020,4,0,0,0,0,0,0,S,Wolverhampton Wanderers,29
8778,Fabio Silva,2020,6,0,0,6,0,1,0,S,Wolverhampton Wanderers,146
7711,David McGoldrick,2020,9,2,2,10,0,0,0,F S,Sheffield United,480
1736,Oliver McBurnie,2020,11,1,1,22,0,1,0,F S,Sheffield United,721
7712,Billy Sharp,2020,4,1,0,3,0,0,0,F S,Sheffield United,124
8285,Sander Berge,2020,11,1,0,8,1,4,0,M S,Sheffield United,913
1748,Lys Mousset,2020,1,0,0,1,0,0,0,S,Sheffield United,14
5256,Oliver Burke,2020,6,0,0,6,0,0,0,F S,Sheffield United,414
5569,Rhian Brewster,2020,7,0,0,6,0,0,0,F S,Sheffield United,301
5603,Aaron Ramsdale,2020,11,0,0,0,0,0,0,GK,Sheffield United,990
6369,Ethan Ampadu,2020,5,0,0,2,0,0,0,D M S,Sheffield United,367
7703,John Egan,2020,10,0,0,2,0,3,1,D,Sheffield United,821
7704,Chris Basham,2020,11,0,0,4,0,0,0,D,Sheffield United,921
7705,Jack O&#039;Connell,2020,2,0,0,0,0,0,0,D,Sheffield United,180
7706,George Baldock,2020,11,0,0,10,1,1,0,D,Sheffield United,990
7707,Enda Stevens,2020,8,0,0,6,0,1,0,D,Sheffield United,720
7708,John Lundstram,2020,11,0,0,10,1,3,0,M S,Sheffield United,733
7709,John Fleck,2020,6,0,0,4,0,0,0,M S,Sheffield United,453
7710,Oliver Norwood,2020,8,0,0,0,0,1,0,M S,Sheffield United,427
7714,Ben Osborn,2020,7,0,0,3,0,0,0,D M S,Sheffield United,390
8286,Jack Robinson,2020,4,0,0,3,0,0,0,D S,Sheffield United,280
8918,Max Lowe,2020,6,0,0,2,0,1,0,D,Sheffield United,417
9163,Kean Bryan,2020,2,0,0,0,0,0,0,D,Sheffield United,155
822,Patrick Bamford,2020,11,8,8,43,1,1,0,F,Leeds,946
3428,Hélder Costa,2020,9,2,2,9,2,0,0,M S,Leeds,633
4381,Mateusz Klich,2020,11,2,1,12,3,3,0,M,Leeds,971
2381,Rodrigo,2020,9,1,1,17,0,0,0,M S,Leeds,359
8026,Raphinha,2020,6,1,1,12,0,1,0,M S,Leeds,321
8718,Stuart Dallas,2020,11,1,1,12,0,3,0,D M,Leeds,982
8720,Jack Harrison,2020,10,1,1,14,3,0,0,M,Leeds,854
1014,Tyler Roberts,2020,6,0,0,2,0,0,0,F M S,Leeds,211
2163,Diego Llorente,2020,1,0,0,0,0,1,0,S,Leeds,82
2164,Pablo Hernández,2020,4,0,0,5,0,0,0,M S,Leeds,155
6273,Robin Koch,2020,11,0,0,7,0,0,0,D,Leeds,908
8715,Illan Meslier,2020,11,0,0,0,0,0,0,GK,Leeds,990
8716,Luke Ayling,2020,11,0,0,7,0,2,0,D,Leeds,970
8717,Pascal Struijk,2020,4,0,0,1,0,1,0,D M,Leeds,260
8719,Kalvin Phillips,2020,8,0,0,5,2,3,0,M,Leeds,720
8721,Jamie Shackleton,2020,3,0,0,0,0,0,0,M S,Leeds,124
8722,Ezgjan Alioski,2020,9,0,0,7,0,0,0,D M S,Leeds,506
8723,Ian Poveda-Ocampo,2020,7,0,0,5,0,0,0,S,Leeds,169
8816,Liam Cooper,2020,8,0,0,3,0,3,0,D,Leeds,720
8919,Leif Davis,2020,1,0,0,0,0,0,0,S,Leeds,12
5169,Youssef En-Nesyri,2020,10,4,4,14,0,0,0,F S,Sevilla,459
2106,Munir,2020,9,2,2,19,1,0,0,F S,Sevilla,441
7887,Luuk de Jong,2020,10,2,2,11,0,0,0,F S,Sevilla,501
1109,Lucas Ocampos,2020,10,1,0,21,2,1,0,F S,Sevilla,755
2064,Sergio Escudero,2020,4,1,1,3,0,1,0,D S,Sevilla,214
2094,Ivan Rakitic,2020,10,1,1,12,1,1,0,M S,Sevilla,693
6433,Jules Koundé,2020,7,1,1,8,0,2,0,D,Sevilla,630
615,Fernando,2020,8,0,0,2,1,4,0,M,Sevilla,718
616,Jesús Navas,2020,10,0,0,1,3,3,0,D,Sevilla,858
1129,Suso,2020,6,0,0,8,0,1,0,F S,Sevilla,253
1836,Franco Vázquez,2020,5,0,0,1,0,1,0,S,Sevilla,38
2070,Carlos Fernández,2020,5,0,0,2,0,0,0,F S,Sevilla,147
2103,Aleix Vidal,2020,2,0,0,0,0,0,0,D S,Sevilla,115
2122,Joan Jordán,2020,9,0,0,8,1,1,1,M S,Sevilla,623
2282,Sergi Gómez,2020,3,0,0,0,0,0,0,D,Sevilla,198
2424,Óliver Torres,2020,9,0,0,4,0,1,0,F M S,Sevilla,475
3388,Karim Rekik,2020,1,0,0,1,0,1,0,D,Sevilla,65
5712,Diego Carlos,2020,10,0,0,7,0,2,0,D,Sevilla,891
6120,Bono,2020,7,0,0,0,0,0,0,GK,Sevilla,630
6570,Óscar Rodríguez,2020,5,0,0,4,0,0,0,F S,Sevilla,114
6970,Tomás Vaclik,2020,3,0,0,0,0,0,0,GK,Sevilla,270
7338,Bryan Gil Salvatierra,2020,1,0,0,0,0,0,0,S,Sevilla,11
7888,Nemanja Gudelj,2020,7,0,0,2,0,3,0,M S,Sevilla,241
8939,Marcos Acuña,2020,7,0,0,3,0,1,0,D S,Sevilla,506
9132,Oussama Idrissi,2020,2,0,0,0,0,0,0,S,Sevilla,15
2234,Mikel Oyarzabal,2020,11,7,2,31,2,1,0,F M S,Real Sociedad,718
6118,Portu,2020,12,4,4,8,2,0,0,M S,Real Sociedad,708
323,Adnan Januzaj,2020,8,2,1,13,1,0,0,M S,Real Sociedad,263
2361,Willian José,2020,8,2,2,9,0,0,0,F S,Real Sociedad,452
5232,Alexander Isak,2020,9,2,2,19,1,1,0,F S,Real Sociedad,556
7195,Roberto López,2020,9,2,2,6,0,0,0,M S,Real Sociedad,309
495,Nacho Monreal,2020,6,1,1,3,0,0,0,D S,Real Sociedad,444
617,David Silva,2020,9,1,1,9,2,4,0,M S,Real Sociedad,679
5304,Mikel Merino,2020,11,1,1,16,2,2,0,M S,Real Sociedad,880
2163,Diego Llorente,2020,1,0,0,0,0,0,0,D,Real Sociedad,90
2226,Zaldúa,2020,4,0,0,1,0,0,0,D S,Real Sociedad,206
2228,Aritz Elustondo,2020,10,0,0,4,0,3,0,D,Real Sociedad,861
2238,Jon Bautista,2020,6,0,0,1,0,0,0,S,Real Sociedad,79
2417,Igor Zubeldia,2020,5,0,0,2,0,0,0,D M S,Real Sociedad,388
2555,Remiro,2020,12,0,0,0,0,0,0,GK,Real Sociedad,1080
5179,Jon Guridi,2020,4,0,0,2,0,1,0,M S,Real Sociedad,176
6126,Ander Guevara,2020,9,0,0,2,0,1,0,M S,Real Sociedad,540
6325,Andoni Gorosabel,2020,9,0,0,3,1,1,0,D,Real Sociedad,754
7101,Martín Merquelanz,2020,3,0,0,3,0,0,0,M S,Real Sociedad,135
7276,Robin Le Normand,2020,9,0,0,8,0,2,1,D,Real Sociedad,807
7306,Aihen Muñoz,2020,8,0,0,3,1,3,0,D S,Real Sociedad,636
7308,Ander Barrenetxea,2020,9,0,0,6,0,2,0,M S,Real Sociedad,401
7526,Martín Zubimendi,2020,10,0,0,1,0,3,0,M S,Real Sociedad,488
7835,Aritz Arambarri,2020,1,0,0,0,0,0,0,S,Real Sociedad,24
8103,Modibo Sagnan,2020,4,0,0,0,0,0,0,D S,Real Sociedad,204
8861,Urko Gonzalez,2020,1,0,0,0,0,0,0,S,Real Sociedad,1
4136,Ángel,2020,10,4,4,17,0,1,0,F S,Getafe,533
7009,Jaime Mata,2020,11,2,1,11,0,5,0,F S,Getafe,559
3264,Mauro Arambarri,2020,11,1,1,15,0,4,0,M,Getafe,988
6954,Juan Camilo Hernández,2020,11,1,1,21,3,2,0,F M,Getafe,870
7134,Marc Cucurella,2020,11,1,1,10,0,2,0,M,Getafe,990
565,Nyom,2020,11,0,0,5,1,3,0,D M S,Getafe,795
2149,Francisco Portillo,2020,3,0,0,0,0,0,0,S,Getafe,33
2194,Damián Suárez,2020,9,0,0,4,0,4,1,D,Getafe,790
2394,Etxeita,2020,5,0,0,2,0,1,0,D S,Getafe,428
2415,David Soria,2020,11,0,0,0,0,0,0,GK,Getafe,990
4799,Abdoulaye Diaby,2020,1,0,0,1,0,0,0,S,Getafe,16
5066,David Timor,2020,10,0,0,4,0,1,0,M S,Getafe,294
5642,Erick Cabaco,2020,8,0,0,1,0,3,0,D S,Getafe,435
6076,Nemanja Maksimovic,2020,9,0,0,4,0,2,0,M S,Getafe,655
6151,Djené Dakonam,2020,11,0,0,1,0,3,1,D M,Getafe,979
6216,Chema Rodríguez,2020,4,0,0,1,0,2,1,D,Getafe,276
6219,Enes Ünal,2020,9,0,0,6,0,1,0,F S,Getafe,242
6368,Mathías Olivera,2020,10,0,0,4,0,4,0,D,Getafe,852
7351,Victor Mollejo,2020,3,0,0,0,0,0,0,S,Getafe,67
8823,Ante Palaversa,2020,1,0,0,0,0,0,0,S,Getafe,2
9170,John Finn,2020,1,0,0,0,0,0,0,S,Getafe,4
2098,Luis Suárez,2020,7,5,5,27,1,2,0,F S,Atletico Madrid,442
7892,João Félix,2020,10,5,4,21,2,2,0,F M S,Atletico Madrid,649
2518,Marcos Llorente,2020,10,4,4,13,2,2,0,F M S,Atletico Madrid,563
2272,Yannick Carrasco,2020,7,2,2,8,0,1,0,D M S,Atletico Madrid,304
802,Diego Costa,2020,5,1,1,4,0,1,0,F S,Atletico Madrid,186
1227,Lucas Torreira,2020,5,1,1,2,0,0,0,M S,Atletico Madrid,178
2275,Ángel Correa,2020,10,1,1,14,5,1,0,F M S,Atletico Madrid,663
3425,Thomas Lemar,2020,8,1,1,7,0,0,0,M S,Atletico Madrid,292
652,Kieran Trippier,2020,10,0,0,1,3,0,0,D,Atletico Madrid,900
1516,Geoffrey Kondogbia,2020,4,0,0,0,0,1,0,S,Atletico Madrid,70
2261,Jan Oblak,2020,10,0,0,0,0,0,0,GK,Atletico Madrid,900
2263,Stefan Savic,2020,9,0,0,2,0,2,0,D,Atletico Madrid,810
2266,Saúl Ñíguez,2020,7,0,0,9,0,2,0,D M,Atletico Madrid,555
2269,Koke,2020,10,0,0,3,0,4,0,M S,Atletico Madrid,717
2278,Giménez,2020,4,0,0,4,0,1,0,D,Atletico Madrid,360
2328,Thomas Partey,2020,3,0,0,5,0,1,0,M S,Atletico Madrid,196
2511,Vitolo,2020,6,0,0,1,0,1,0,D M S,Atletico Madrid,227
6136,Mario Hermoso,2020,8,0,0,4,1,1,0,D,Atletico Madrid,707
7605,Manuel Sánchez,2020,1,0,0,0,1,0,0,D,Atletico Madrid,51
7891,Renan Lodi,2020,5,0,0,3,1,1,0,D S,Atletico Madrid,329
7893,Héctor Herrera,2020,6,0,0,1,0,2,0,M S,Atletico Madrid,312
7921,Felipe,2020,8,0,0,5,0,1,0,D S,Atletico Madrid,491
2478,Carlos Soler,2020,8,4,0,8,2,1,0,M S,Valencia,639
6124,Maxi Gómez,2020,10,3,3,14,0,3,0,F,Valencia,881
7834,Manu Vallejo,2020,10,3,3,7,0,0,0,F S,Valencia,331
493,Gabriel,2020,9,1,1,6,1,3,0,D,Valencia,810
2284,Daniel Wass,2020,12,1,1,13,1,2,0,D M,Valencia,1063
2479,Toni Lato,2020,7,1,1,2,0,1,0,D S,Valencia,301
5682,Gonçalo Guedes,2020,9,1,1,10,0,1,0,F M S,Valencia,634
8334,Hugo Guillamón,2020,8,1,1,1,0,5,0,D S,Valencia,627
8771,Yunus Musah,2020,11,1,1,3,0,1,0,M S,Valencia,855
626,Eliaquim Mangala,2020,3,0,0,1,0,0,0,D S,Valencia,139
1516,Geoffrey Kondogbia,2020,5,0,0,4,0,1,0,M,Valencia,441
2442,Kevin Gameiro,2020,9,0,0,4,1,0,0,F S,Valencia,352
2475,Jaume,2020,12,0,0,0,0,1,0,GK,Valencia,1080
2494,Denis Cheryshev,2020,5,0,0,6,1,1,0,M S,Valencia,273
2505,José Gayá,2020,10,0,0,5,1,1,0,D M,Valencia,878
4076,Jason,2020,10,0,0,3,0,0,0,M S,Valencia,218
5047,Rubén Sobrino,2020,4,0,0,0,0,0,0,S,Valencia,25
5666,Mouctar Diakhaby,2020,7,0,0,2,0,0,0,D S,Valencia,584
7313,Lee Kang-In,2020,9,0,0,6,3,0,0,F S,Valencia,457
7330,Uros Racic,2020,9,0,0,10,0,3,0,M S,Valencia,507
7402,Álex Blanco,2020,3,0,0,2,0,0,0,M S,Valencia,161
8058,Thierry Correia,2020,8,0,0,1,0,1,1,D S,Valencia,448
8149,Vicente Esquerdo,2020,3,0,0,1,0,1,0,M S,Valencia,151
2399,Iñaki Williams,2020,11,2,1,18,2,1,0,F M S,Athletic Club,840
2401,Muniain,2020,11,2,2,9,0,1,0,M S,Athletic Club,737
4091,Unai López,2020,9,2,2,8,0,3,0,M S,Athletic Club,589
5091,Alex Berenguer,2020,8,2,2,12,1,0,0,M S,Athletic Club,529
2125,Ander Capa,2020,11,1,1,6,1,2,0,D,Athletic Club,944
5173,Asier Villalibre,2020,11,1,1,7,0,1,0,F S,Athletic Club,422
7779,Oihan Sancet,2020,9,1,1,4,0,0,0,M S,Athletic Club,171
2130,Dani García,2020,8,0,0,2,1,1,0,M,Athletic Club,641
2229,Yuri,2020,9,0,0,5,1,1,0,D S,Athletic Club,597
2396,Balenziaga,2020,7,0,0,1,0,0,0,D S,Athletic Club,393
2400,Raúl García,2020,11,0,0,19,0,2,0,F M S,Athletic Club,692
2403,Íñigo Lekue,2020,2,0,0,0,0,0,0,S,Athletic Club,5
2452,De Marcos,2020,2,0,0,1,0,0,0,M S,Athletic Club,101
2484,Iñigo Martínez,2020,10,0,0,8,0,5,0,D,Athletic Club,900
5062,Yeray Álvarez,2020,8,0,0,4,0,3,0,D,Athletic Club,720
5077,Mikel Vesga,2020,7,0,0,8,1,2,0,M S,Athletic Club,390
5129,Kenan Kodro,2020,1,0,0,0,0,1,0,S,Athletic Club,12
5185,Unai Simón,2020,11,0,0,0,0,1,0,GK,Athletic Club,990
6149,Unai Núñez,2020,4,0,0,3,0,2,0,D,Athletic Club,360
6150,Iñigo Córdoba,2020,2,0,0,1,0,0,0,M S,Athletic Club,61
8329,Unai Vencedor,2020,5,0,0,0,0,0,0,M S,Athletic Club,254
8727,Jon Morcillo,2020,11,0,0,10,1,2,0,M S,Athletic Club,428
8728,Oier Zarraga,2020,4,0,0,1,0,0,0,M S,Athletic Club,89
8921,Iñigo Vicente,2020,2,0,0,1,0,0,0,S,Athletic Club,29
2097,Lionel Messi,2020,10,4,2,49,0,3,0,F M S,Barcelona,851
7967,Anssumane Fati,2020,7,4,4,14,0,1,0,F M S,Barcelona,448
2270,Antoine Griezmann,2020,10,3,3,20,2,0,0,F M S,Barcelona,709
488,Philippe Coutinho,2020,8,2,2,18,2,0,0,M S,Barcelona,482
2104,Sergi Roberto,2020,7,1,1,4,2,1,0,D,Barcelona,627
3211,Martin Braithwaite,2020,7,1,1,4,0,0,0,F S,Barcelona,187
3226,Ousmane Dembélé,2020,8,1,1,4,0,0,0,M S,Barcelona,362
8935,Pedri,2020,10,1,1,6,0,1,0,M S,Barcelona,488
1290,Miralem Pjanic,2020,6,0,0,6,0,1,0,M S,Barcelona,164
1297,Neto,2020,6,0,0,0,0,0,0,GK,Barcelona,540
2090,Marc-André ter Stegen,2020,4,0,0,0,0,0,0,GK,Barcelona,360
2092,Gerard Piqué,2020,8,0,0,4,0,2,0,D,Barcelona,695
2093,Jordi Alba,2020,9,0,0,3,3,3,0,D,Barcelona,775
2095,Sergio Busquets,2020,9,0,0,0,0,2,0,M S,Barcelona,693
5050,Clement Lenglet,2020,9,0,0,2,0,3,1,D,Barcelona,698
5058,Carles Aleñá,2020,1,0,0,0,0,0,0,S,Barcelona,21
6485,Júnior Firpo,2020,1,0,0,0,0,0,0,S,Barcelona,27
7548,Riqui Puig,2020,1,0,0,0,0,0,0,S,Barcelona,3
7781,Frenkie de Jong,2020,10,0,0,4,0,0,0,M,Barcelona,890
8091,Ronald Araújo,2020,2,0,0,0,0,0,0,D S,Barcelona,135
8934,Trincão,2020,10,0,0,9,1,0,0,S,Barcelona,174
8979,Sergiño Dest,2020,7,0,0,3,0,1,0,D S,Barcelona,383
9011,Óscar Mingueza,2020,2,0,0,0,0,0,0,D,Barcelona,139
2370,Karim Benzema,2020,9,4,4,30,3,0,0,F,Real Madrid,798
6241,Federico Valverde,2020,8,3,3,9,1,0,0,M S,Real Madrid,546
2246,Sergio Ramos,2020,8,2,0,11,0,2,0,D,Real Madrid,677
7008,Vinícius Júnior,2020,10,2,2,17,0,1,0,F M S,Real Madrid,610
701,Eden Hazard,2020,3,1,1,4,0,0,0,F M,Real Madrid,154
2248,Casemiro,2020,9,1,1,6,0,4,0,M S,Real Madrid,674
2250,Luka Modric,2020,11,1,1,8,0,2,0,M S,Real Madrid,791
5110,Mariano,2020,3,1,1,7,0,0,0,F S,Real Madrid,185
680,Thibaut Courtois,2020,11,0,0,0,0,0,0,GK,Real Madrid,990
2117,Marco Asensio,2020,9,0,0,3,0,0,0,F M S,Real Madrid,451
2245,Raphael Varane,2020,10,0,0,7,0,0,0,D,Real Madrid,900
2247,Nacho,2020,6,0,0,1,0,2,0,D,Real Madrid,492
2252,Borja Mayoral,2020,2,0,0,0,0,0,0,S,Real Madrid,19
2253,Lucas Vázquez,2020,8,0,0,5,1,0,0,D F M S,Real Madrid,528
2255,Isco,2020,8,0,0,6,0,0,0,M S,Real Madrid,308
2257,Marcelo,2020,5,0,0,3,1,2,0,D,Real Madrid,430
2260,Daniel Carvajal,2020,4,0,0,2,1,2,0,D S,Real Madrid,303
2369,Toni Kroos,2020,9,0,0,13,0,3,0,M S,Real Madrid,583
2418,Álvaro Odriozola,2020,1,0,0,0,0,0,0,D,Real Madrid,57
2517,Martin Odegaard,2020,6,0,0,3,0,0,0,M S,Real Madrid,225
6228,Luka Jovic,2020,4,0,0,6,0,0,0,F S,Real Madrid,145
6233,Ferland Mendy,2020,8,0,0,3,0,1,0,D S,Real Madrid,597
7829,Eder Militão,2020,2,0,0,0,0,1,0,D S,Real Madrid,133
8015,Rodrygo,2020,7,0,0,5,3,0,0,F M S,Real Madrid,276
8862,Sergio Arribas,2020,1,0,0,0,0,0,0,S,Real Madrid,1
8863,Marvin Park,2020,1,0,0,0,0,0,0,S,Real Madrid,20
2186,Morales,2020,11,4,4,17,1,0,0,F M S,Levante,782
2566,Roger,2020,9,3,2,8,2,1,0,F S,Levante,471
6953,Gonzalo Melero,2020,11,2,2,12,0,1,0,F M S,Levante,805
2386,Rúben Vezo,2020,10,1,1,2,0,3,0,D S,Levante,817
4034,José Campaña,2020,9,1,0,13,2,1,0,M S,Levante,747
8107,Jorge De Frutos,2020,11,1,1,7,1,0,0,M S,Levante,350
8774,Dani Gómez,2020,9,1,1,8,0,2,0,F S,Levante,316
2073,Coke,2020,3,0,0,0,0,0,0,D S,Levante,90
2079,Rubén Rochina,2020,7,0,0,13,0,0,0,M S,Levante,486
2187,Toño,2020,2,0,0,1,0,1,0,D,Levante,175
2289,Nemanja Radoja,2020,8,0,0,4,0,1,0,M S,Levante,218
2326,Rober,2020,2,0,0,0,0,1,0,D S,Levante,109
2435,Óscar Duarte,2020,5,0,0,2,0,1,0,D S,Levante,350
4193,Aitor Fernández,2020,9,0,0,0,0,0,0,GK,Levante,810
5095,Sergio León,2020,6,0,0,9,0,0,0,F S,Levante,137
5101,Carlos Clerc,2020,10,0,0,1,1,2,0,D S,Levante,815
6215,Sergio Postigo,2020,10,0,0,0,0,2,0,D S,Levante,734
6217,Enis Bardhi,2020,8,0,0,20,1,1,0,M S,Levante,593
6495,Koke,2020,1,0,0,0,0,0,0,GK,Levante,90
6949,Jorge Miramón,2020,8,0,0,5,1,1,0,D S,Levante,517
7155,Nikola Vukcevic,2020,5,0,0,2,0,0,0,M S,Levante,310
8108,Daniel Cárdenas,2020,1,0,0,0,0,0,0,GK,Levante,90
8775,Son,2020,6,0,0,2,0,1,0,D S,Levante,377
8907,Mickaël Malsa,2020,10,0,0,6,0,1,0,M S,Levante,697
9174,Edgar Sevikyan,2020,1,0,0,0,0,0,0,S,Levante,5
2290,Iago Aspas,2020,12,6,5,22,2,3,0,F M,Celta Vigo,1078
1732,Nolito,2020,12,2,2,27,1,2,0,F M S,Celta Vigo,886
2281,Hugo Mallo,2020,9,1,1,6,0,3,0,D,Celta Vigo,810
2384,Santi Mina,2020,11,1,1,9,1,0,0,F S,Celta Vigo,593
6931,Fran Beltrán,2020,9,1,1,5,0,3,0,M S,Celta Vigo,316
8122,Sergio Carreira,2020,3,1,1,2,0,0,0,D,Celta Vigo,263
8711,Miguel Baeza,2020,8,1,1,8,0,0,0,M S,Celta Vigo,227
1508,Jeison Murillo,2020,11,0,0,4,0,5,0,D,Celta Vigo,982
2293,Rubén Blanco,2020,5,0,0,0,0,0,0,GK,Celta Vigo,450
2308,Denis Suárez,2020,11,0,0,7,2,2,0,M S,Celta Vigo,860
5033,Iván Villar,2020,7,0,0,0,0,1,0,GK,Celta Vigo,630
5272,Emre Mor,2020,7,0,0,6,0,1,0,F M S,Celta Vigo,362
6227,Brais Méndez,2020,9,0,0,11,0,0,0,M S,Celta Vigo,524
6930,Néstor Araújo,2020,10,0,0,3,0,1,0,D S,Celta Vigo,622
6932,Okay Yokuslu,2020,6,0,0,1,0,3,1,M S,Celta Vigo,245
7514,Lucas Olaza,2020,11,0,0,9,1,4,0,D,Celta Vigo,989
7826,Joseph Aidoo,2020,10,0,0,4,0,1,0,D S,Celta Vigo,604
8433,José Manuel Fontán,2020,4,0,0,4,0,0,1,D,Celta Vigo,301
8710,Renato Tapia,2020,12,0,0,7,0,4,0,M,Celta Vigo,1011
8712,Miguel Rodriguez,2020,4,0,0,0,0,2,0,S,Celta Vigo,22
8713,Gabriel Veiga,2020,5,0,0,0,0,0,0,M S,Celta Vigo,108
1421,Cristian Tello,2020,11,4,4,22,1,0,0,F M S,Real Betis,578
2217,Antonio Sanabria,2020,10,2,2,17,0,1,0,F S,Real Betis,669
6926,William Carvalho,2020,12,2,2,10,0,0,0,M S,Real Betis,729
2543,Borja Iglesias,2020,9,1,1,4,0,1,0,F S,Real Betis,329
2571,Sergio Canales,2020,9,1,1,11,4,2,0,M,Real Betis,778
3237,Aissa Mandi,2020,7,1,1,2,0,2,2,D,Real Betis,598
3667,Nabil Fekir,2020,10,1,0,25,1,3,0,F M,Real Betis,819
6528,Loren Morón,2020,8,1,1,8,0,1,0,F S,Real Betis,238
7286,Juan Miranda,2020,2,1,1,1,0,0,0,S,Real Betis,22
584,Joel Robles,2020,5,0,0,0,0,0,0,GK,Real Betis,450
897,Juanmi,2020,3,0,0,1,0,0,0,M S,Real Betis,80
1731,Claudio Bravo,2020,7,0,0,0,0,0,0,GK,Real Betis,630
1950,Martín Montoya,2020,3,0,0,1,0,0,1,D S,Real Betis,135
2148,Joaquín,2020,11,0,0,5,2,0,0,F M S,Real Betis,679
2298,Víctor Ruiz,2020,5,0,0,0,0,1,0,D S,Real Betis,224
2314,Sidnei,2020,6,0,0,1,0,1,0,D S,Real Betis,451
2453,Marc Bartra,2020,11,0,0,9,0,3,0,D,Real Betis,980
4120,Álex Moreno,2020,12,0,0,6,1,2,0,D,Real Betis,1065
6164,Andrés Guardado,2020,4,0,0,0,0,0,0,M S,Real Betis,167
6427,Aitor Ruibal,2020,6,0,0,3,1,0,0,D M S,Real Betis,249
7354,Diego Lainez,2020,5,0,0,0,0,0,0,S,Real Betis,57
7355,Paul Akouokou,2020,2,0,0,0,0,1,0,S,Real Betis,28
7430,Emerson,2020,9,0,0,3,0,4,1,D,Real Betis,748
8267,Guido Rodríguez,2020,12,0,0,13,0,3,0,M,Real Betis,1028
8410,Rodrigo Sánchez,2020,2,0,0,1,0,0,0,M S,Real Betis,86
2120,Gerard Moreno,2020,10,6,2,32,1,1,0,F M,Villarreal,879
2380,Paco Alcácer,2020,10,5,4,18,2,0,0,F S,Villarreal,733
2301,Manu Trigueros,2020,11,1,1,9,0,1,0,M S,Villarreal,733
2378,Daniel Parejo,2020,10,1,1,10,0,1,0,M,Villarreal,884
6221,Pau Torres,2020,12,1,1,2,0,1,0,D,Villarreal,1080
7208,Samuel Chukwueze,2020,11,1,1,10,1,0,0,M S,Villarreal,544
497,Francis Coquelin,2020,8,0,0,3,0,2,0,M S,Villarreal,360
